1515996718355	geckodriver	INFO	Listening on 127.0.0.1:62478
1502779474075	addons.xpi	INFO	Mapping screenshots@mozilla.org to D:\Program Files\Mozilla Firefox\browser\features\screenshots@mozilla.org.xpi
1502779474075	addons.xpi	INFO	Mapping webcompat@mozilla.org to D:\Program Files\Mozilla Firefox\browser\features\webcompat@mozilla.org.xpi
1502779474076	addons.xpi	INFO	Mapping {972ce4c6-7e08-4474-a285-3208198ce6fd} to D:\Program Files\Mozilla Firefox\browser\extensions\{972ce4c6-7e08-4474-a285-3208198ce6fd}.xpi
1502779474076	addons.xpi	DEBUG	checkForChanges
1502779474076	addons.xpi	INFO	SystemAddonInstallLocation directory is missing
1502779474077	addons.xpi	DEBUG	Loaded add-on state from prefs: {"app-profile":{"cehomepage@mozillaonline.com":{"d":"C:\\Users\\shifu.yang\\AppData\\Roaming\\Mozilla\\Firefox\\Profiles\\tvumvzbj.default\\extensions\\cehomepage@mozillaonline.com","e":true,"v":"1.55","st":1501636260332,"mt":1501548209131},"coba@mozilla.com.cn":{"d":"C:\\Users\\shifu.yang\\AppData\\Roaming\\Mozilla\\Firefox\\Profiles\\tvumvzbj.default\\extensions\\coba@mozilla.com.cn.xpi","e":true,"v":"3.55","st":1501548207474},"commonfix@mozillaonline.com":{"d":"C:\\Users\\shifu.yang\\AppData\\Roaming\\Mozilla\\Firefox\\Profiles\\tvumvzbj.default\\extensions\\commonfix@mozillaonline.com.xpi","e":true,"v":"1.52","st":1501469148555},"cpmanager@mozillaonline.com":{"d":"C:\\Users\\shifu.yang\\AppData\\Roaming\\Mozilla\\Firefox\\Profiles\\tvumvzbj.default\\extensions\\cpmanager@mozillaonline.com.xpi","e":true,"v":"2.55","st":1501636260125},"easyscreenshot@mozillaonline.com":{"d":"C:\\Users\\shifu.yang\\AppData\\Roaming\\Mozilla\\Firefox\\Profiles\\tvumvzbj.default\\extensions\\easyscreenshot@mozillaonline.com.xpi","e":true,"v":"2.55","st":1501548208400},"firebug@software.joehewitt.com":{"d":"C:\\Users\\shifu.yang\\AppData\\Roaming\\Mozilla\\Firefox\\Profiles\\tvumvzbj.default\\extensions\\firebug@software.joehewitt.com.xpi","e":true,"v":"2.0.19","st":1501470776470},"FireXPath@pierre.tholence.com":{"d":"C:\\Users\\shifu.yang\\AppData\\Roaming\\Mozilla\\Firefox\\Profiles\\tvumvzbj.default\\extensions\\FireXPath@pierre.tholence.com.xpi","e":true,"v":"0.9.7.1.1-signed.1-signed","st":1501470798468},"jid0-OrDwsV63wgU4TFI6yptWagbfUE8@jetpack":{"d":"C:\\Users\\shifu.yang\\AppData\\Roaming\\Mozilla\\Firefox\\Profiles\\tvumvzbj.default\\extensions\\jid0-OrDwsV63wgU4TFI6yptWagbfUE8@jetpack.xpi","e":true,"v":"2.0.1-signed","st":1499678345730},"tabtweak@mozillaonline.com":{"d":"C:\\Users\\shifu.yang\\AppData\\Roaming\\Mozilla\\Firefox\\Profiles\\tvumvzbj.default\\extensions\\tabtweak@mozillaonline.com.xpi","e":true,"v":"4.55","st":1501636260112},"wx-assistant@mozillaonline.com":{"d":"C:\\Users\\shifu.yang\\AppData\\Roaming\\Mozilla\\Firefox\\Profiles\\tvumvzbj.default\\extensions\\wx-assistant@mozillaonline.com.xpi","e":true,"v":"2.0.2","st":1501469148756}},"app-system-defaults":{"aushelper@mozilla.org":{"d":"D:\\Program Files\\Mozilla Firefox\\browser\\features\\aushelper@mozilla.org.xpi","e":true,"v":"2.0","st":1499398438846},"e10srollout@mozilla.org":{"d":"D:\\Program Files\\Mozilla Firefox\\browser\\features\\e10srollout@mozilla.org.xpi","e":true,"v":"1.50","st":1499398438846},"firefox@getpocket.com":{"d":"D:\\Program Files\\Mozilla Firefox\\browser\\features\\firefox@getpocket.com.xpi","e":true,"v":"1.0.5","st":1499398438846},"screenshots@mozilla.org":{"d":"D:\\Program Files\\Mozilla Firefox\\browser\\features\\screenshots@mozilla.org.xpi","e":true,"v":"6.6.0","st":1496964922345},"webcompat@mozilla.org":{"d":"D:\\Program Files\\Mozilla Firefox\\browser\\features\\webcompat@mozilla.org.xpi","e":true,"v":"1.1","st":1499398438846}},"app-global":{"{972ce4c6-7e08-4474-a285-3208198ce6fd}":{"d":"D:\\Program Files\\Mozilla Firefox\\browser\\extensions\\{972ce4c6-7e08-4474-a285-3208198ce6fd}.xpi","e":true,"v":"54.0.1","st":1499398438846}}}
1502779474078	addons.xpi	DEBUG	getModTime: Recursive scan of cehomepage@mozillaonline.com
1502779474097	addons.xpi	DEBUG	Changed add-on cehomepage@mozillaonline.com in app-profile
1502779474098	addons.xpi	DEBUG	getModTime: Recursive scan of coba@mozilla.com.cn
1502779474098	addons.xpi	DEBUG	Changed add-on coba@mozilla.com.cn in app-profile
1502779474098	addons.xpi	DEBUG	getModTime: Recursive scan of commonfix@mozillaonline.com
1502779474098	addons.xpi	DEBUG	Changed add-on commonfix@mozillaonline.com in app-profile
1502779474099	addons.xpi	DEBUG	getModTime: Recursive scan of cpmanager@mozillaonline.com
1502779474099	addons.xpi	DEBUG	Changed add-on cpmanager@mozillaonline.com in app-profile
1502779474099	addons.xpi	DEBUG	getModTime: Recursive scan of easyscreenshot@mozillaonline.com
1502779474099	addons.xpi	DEBUG	Changed add-on easyscreenshot@mozillaonline.com in app-profile
1502779474100	addons.xpi	DEBUG	getModTime: Recursive scan of firebug@software.joehewitt.com
1502779474100	addons.xpi	DEBUG	Changed add-on firebug@software.joehewitt.com in app-profile
1502779474100	addons.xpi	DEBUG	getModTime: Recursive scan of FireXPath@pierre.tholence.com
1502779474100	addons.xpi	DEBUG	Changed add-on FireXPath@pierre.tholence.com in app-profile
1502779474100	addons.xpi	DEBUG	getModTime: Recursive scan of jid0-OrDwsV63wgU4TFI6yptWagbfUE8@jetpack
1502779474101	addons.xpi	DEBUG	Changed add-on jid0-OrDwsV63wgU4TFI6yptWagbfUE8@jetpack in app-profile
1502779474101	addons.xpi	DEBUG	getModTime: Recursive scan of tabtweak@mozillaonline.com
1502779474101	addons.xpi	DEBUG	Changed add-on tabtweak@mozillaonline.com in app-profile
1502779474101	addons.xpi	DEBUG	getModTime: Recursive scan of wx-assistant@mozillaonline.com
1502779474101	addons.xpi	DEBUG	Changed add-on wx-assistant@mozillaonline.com in app-profile
1502779474102	addons.xpi	DEBUG	getModTime: Recursive scan of aushelper@mozilla.org
1502779474102	addons.xpi	DEBUG	Changed add-on aushelper@mozilla.org in app-system-defaults
1502779474102	addons.xpi	DEBUG	getModTime: Recursive scan of e10srollout@mozilla.org
1502779474103	addons.xpi	DEBUG	Changed add-on e10srollout@mozilla.org in app-system-defaults
1502779474103	addons.xpi	DEBUG	getModTime: Recursive scan of firefox@getpocket.com
1502779474104	addons.xpi	DEBUG	Changed add-on firefox@getpocket.com in app-system-defaults
1502779474104	addons.xpi	DEBUG	getModTime: Recursive scan of screenshots@mozilla.org
1502779474105	addons.xpi	DEBUG	Changed add-on screenshots@mozilla.org in app-system-defaults
1502779474105	addons.xpi	DEBUG	getModTime: Recursive scan of webcompat@mozilla.org
1502779474105	addons.xpi	DEBUG	Changed add-on webcompat@mozilla.org in app-system-defaults
1502779474105	addons.xpi	DEBUG	getModTime: Recursive scan of {972ce4c6-7e08-4474-a285-3208198ce6fd}
1502779474106	addons.xpi	DEBUG	Changed add-on {972ce4c6-7e08-4474-a285-3208198ce6fd} in app-global
1502779474106	addons.xpi	DEBUG	getInstallState changed: true, state: {"app-profile":{"cehomepage@mozillaonline.com":{"d":"C:\\Users\\SHIFU~1.YAN\\AppData\\Local\\Temp\\rust_mozprofile.xExKYVd6orZd\\extensions\\cehomepage@mozillaonline.com","e":true,"v":"1.55","st":1502779471167,"mt":1502779471070},"coba@mozilla.com.cn":{"d":"C:\\Users\\SHIFU~1.YAN\\AppData\\Local\\Temp\\rust_mozprofile.xExKYVd6orZd\\extensions\\coba@mozilla.com.cn.xpi","e":true,"v":"3.55","st":1502779471041},"commonfix@mozillaonline.com":{"d":"C:\\Users\\SHIFU~1.YAN\\AppData\\Local\\Temp\\rust_mozprofile.xExKYVd6orZd\\extensions\\commonfix@mozillaonline.com.xpi","e":true,"v":"1.52","st":1502779471042},"cpmanager@mozillaonline.com":{"d":"C:\\Users\\SHIFU~1.YAN\\AppData\\Local\\Temp\\rust_mozprofile.xExKYVd6orZd\\extensions\\cpmanager@mozillaonline.com.xpi","e":true,"v":"2.55","st":1502779471045},"easyscreenshot@mozillaonline.com":{"d":"C:\\Users\\SHIFU~1.YAN\\AppData\\Local\\Temp\\rust_mozprofile.xExKYVd6orZd\\extensions\\easyscreenshot@mozillaonline.com.xpi","e":true,"v":"2.55","st":1502779471047},"firebug@software.joehewitt.com":{"d":"C:\\Users\\SHIFU~1.YAN\\AppData\\Local\\Temp\\rust_mozprofile.xExKYVd6orZd\\extensions\\firebug@software.joehewitt.com.xpi","e":true,"v":"2.0.19","st":1502779471062},"FireXPath@pierre.tholence.com":{"d":"C:\\Users\\SHIFU~1.YAN\\AppData\\Local\\Temp\\rust_mozprofile.xExKYVd6orZd\\extensions\\FireXPath@pierre.tholence.com.xpi","e":true,"v":"0.9.7.1.1-signed.1-signed","st":1502779471064},"jid0-OrDwsV63wgU4TFI6yptWagbfUE8@jetpack":{"d":"C:\\Users\\SHIFU~1.YAN\\AppData\\Local\\Temp\\rust_mozprofile.xExKYVd6orZd\\extensions\\jid0-OrDwsV63wgU4TFI6yptWagbfUE8@jetpack.xpi","e":true,"v":"2.0.1-signed","st":1502779471065},"tabtweak@mozillaonline.com":{"d":"C:\\Users\\SHIFU~1.YAN\\AppData\\Local\\Temp\\rust_mozprofile.xExKYVd6orZd\\extensions\\tabtweak@mozillaonline.com.xpi","e":true,"v":"4.55","st":1502779471066},"wx-assistant@mozillaonline.com":{"d":"C:\\Users\\SHIFU~1.YAN\\AppData\\Local\\Temp\\rust_mozprofile.xExKYVd6orZd\\extensions\\wx-assistant@mozillaonline.com.xpi","e":true,"v":"2.0.2","st":1502779471068}},"app-system-defaults":{"aushelper@mozilla.org":{"d":"D:\\Program Files\\Mozilla Firefox\\browser\\features\\aushelper@mozilla.org.xpi","e":true,"v":"2.0","st":1499398438846},"e10srollout@mozilla.org":{"d":"D:\\Program Files\\Mozilla Firefox\\browser\\features\\e10srollout@mozilla.org.xpi","e":true,"v":"1.50","st":1499398438846},"firefox@getpocket.com":{"d":"D:\\Program Files\\Mozilla Firefox\\browser\\features\\firefox@getpocket.com.xpi","e":true,"v":"1.0.5","st":1499398438846},"screenshots@mozilla.org":{"d":"D:\\Program Files\\Mozilla Firefox\\browser\\features\\screenshots@mozilla.org.xpi","e":true,"v":"6.6.0","st":1496964922345},"webcompat@mozilla.org":{"d":"D:\\Program Files\\Mozilla Firefox\\browser\\features\\webcompat@mozilla.org.xpi","e":true,"v":"1.1","st":1499398438846}},"app-global":{"{972ce4c6-7e08-4474-a285-3208198ce6fd}":{"d":"D:\\Program Files\\Mozilla Firefox\\browser\\extensions\\{972ce4c6-7e08-4474-a285-3208198ce6fd}.xpi","e":true,"v":"54.0.1","st":1499398438846}}}
1502779474111	addons.xpi-utils	DEBUG	Opening XPI database C:\Users\SHIFU~1.YAN\AppData\Local\Temp\rust_mozprofile.xExKYVd6orZd\extensions.json
1502779474115	addons.xpi-utils	DEBUG	Successfully read XPI database
1502779474116	addons.xpi-utils	DEBUG	Add-on jid0-OrDwsV63wgU4TFI6yptWagbfUE8@jetpack modified in app-profile
*** Blocklist::_loadBlocklistFromFile: blocklist is disabled
1502779474132	addons.xpi	DEBUG	Add-on FireXPath@pierre.tholence.com blocks e10s rollout.
1502779474132	DeferredSave.extensions.json	DEBUG	Save changes
1502779474134	addons.xpi	DEBUG	Add-on FireXPath@pierre.tholence.com blocks e10s rollout.
1502779474134	DeferredSave.extensions.json	DEBUG	Save changes
1502779474134	addons.xpi-utils	DEBUG	Add-on commonfix@mozillaonline.com modified in app-profile
1502779474138	DeferredSave.extensions.json	DEBUG	Starting timer
1502779474143	addons.xpi	DEBUG	Add-on FireXPath@pierre.tholence.com blocks e10s rollout.
1502779474144	DeferredSave.extensions.json	DEBUG	Save changes
1502779474144	addons.xpi	DEBUG	Add-on FireXPath@pierre.tholence.com blocks e10s rollout.
1502779474145	DeferredSave.extensions.json	DEBUG	Save changes
1502779474145	addons.xpi-utils	DEBUG	Add-on wx-assistant@mozillaonline.com modified in app-profile
1502779474195	DeferredSave.extensions.json	DEBUG	Starting write
1502779474236	addons.xpi	DEBUG	Add-on FireXPath@pierre.tholence.com blocks e10s rollout.
1502779474236	DeferredSave.extensions.json	DEBUG	Save changes
1502779474237	DeferredSave.extensions.json	DEBUG	Data changed while write in progress
1502779474238	addons.xpi	DEBUG	Add-on FireXPath@pierre.tholence.com blocks e10s rollout.
1502779474238	DeferredSave.extensions.json	DEBUG	Save changes
1502779474238	addons.xpi-utils	DEBUG	Add-on firebug@software.joehewitt.com modified in app-profile
1502779474271	DeferredSave.extensions.json	DEBUG	Write succeeded
1502779474271	addons.xpi-utils	DEBUG	XPI Database saved, setting schema version preference to 19
1502779474271	DeferredSave.extensions.json	DEBUG	Starting timer
1502779474292	DeferredSave.extensions.json	DEBUG	Starting write
1502779474297	DeferredSave.extensions.json	DEBUG	Write succeeded
1502779474310	addons.xpi	DEBUG	Add-on FireXPath@pierre.tholence.com blocks e10s rollout.
1502779474310	DeferredSave.extensions.json	DEBUG	Save changes
1502779474310	addons.xpi	DEBUG	Add-on FireXPath@pierre.tholence.com blocks e10s rollout.
1502779474310	DeferredSave.extensions.json	DEBUG	Save changes
1502779474311	addons.xpi-utils	DEBUG	Add-on FireXPath@pierre.tholence.com modified in app-profile
1502779474313	DeferredSave.extensions.json	DEBUG	Starting timer
1502779474317	DeferredSave.extensions.json	DEBUG	Save changes
1502779474317	DeferredSave.extensions.json	DEBUG	Save changes
1502779474317	addons.xpi-utils	DEBUG	Add-on easyscreenshot@mozillaonline.com modified in app-profile
1502779474334	DeferredSave.extensions.json	DEBUG	Starting write
1502779474338	DeferredSave.extensions.json	DEBUG	Save changes
1502779474338	DeferredSave.extensions.json	DEBUG	Data changed while write in progress
1502779474339	DeferredSave.extensions.json	DEBUG	Save changes
1502779474340	addons.xpi-utils	DEBUG	Add-on cehomepage@mozillaonline.com modified in app-profile
1502779474353	DeferredSave.extensions.json	DEBUG	Write succeeded
1502779474354	DeferredSave.extensions.json	DEBUG	Starting timer
1502779474366	DeferredSave.extensions.json	DEBUG	Save changes
1502779474366	DeferredSave.extensions.json	DEBUG	Save changes
1502779474366	addons.xpi-utils	DEBUG	Add-on cpmanager@mozillaonline.com modified in app-profile
1502779474374	DeferredSave.extensions.json	DEBUG	Starting write
1502779474377	DeferredSave.extensions.json	DEBUG	Save changes
1502779474378	DeferredSave.extensions.json	DEBUG	Data changed while write in progress
1502779474378	DeferredSave.extensions.json	DEBUG	Save changes
1502779474379	addons.xpi-utils	DEBUG	Add-on tabtweak@mozillaonline.com modified in app-profile
1502779474384	DeferredSave.extensions.json	DEBUG	Write succeeded
1502779474384	DeferredSave.extensions.json	DEBUG	Starting timer
1502779474386	DeferredSave.extensions.json	DEBUG	Save changes
1502779474387	DeferredSave.extensions.json	DEBUG	Save changes
1502779474387	addons.xpi-utils	DEBUG	Add-on coba@mozilla.com.cn modified in app-profile
1502779474400	DeferredSave.extensions.json	DEBUG	Save changes
1502779474400	DeferredSave.extensions.json	DEBUG	Save changes
1502779474401	addons.manager	DEBUG	Registering startup change 'changed' for jid0-OrDwsV63wgU4TFI6yptWagbfUE8@jetpack
1502779474406	addons.xpi	DEBUG	Loading bootstrap scope from C:\Users\shifu.yang\AppData\Roaming\Mozilla\Firefox\Profiles\tvumvzbj.default\extensions\jid0-OrDwsV63wgU4TFI6yptWagbfUE8@jetpack.xpi
1502779474414	addons.xpi	DEBUG	Calling bootstrap method uninstall on jid0-OrDwsV63wgU4TFI6yptWagbfUE8@jetpack version 2.0.1-signed
1502779474415	addons.xpi	DEBUG	Loading bootstrap scope from C:\Users\SHIFU~1.YAN\AppData\Local\Temp\rust_mozprofile.xExKYVd6orZd\extensions\jid0-OrDwsV63wgU4TFI6yptWagbfUE8@jetpack.xpi
1502779474417	addons.xpi	DEBUG	Calling bootstrap method install on jid0-OrDwsV63wgU4TFI6yptWagbfUE8@jetpack version 2.0.1-signed
1502779474417	addons.xpi-utils	DEBUG	Make addon app-profile:jid0-OrDwsV63wgU4TFI6yptWagbfUE8@jetpack visible
1502779474418	addons.xpi	DEBUG	Add-on jid0-OrDwsV63wgU4TFI6yptWagbfUE8@jetpack blocks e10s rollout.
1502779474418	DeferredSave.extensions.json	DEBUG	Save changes
1502779474418	addons.manager	DEBUG	Registering startup change 'changed' for commonfix@mozillaonline.com
1502779474418	addons.xpi	DEBUG	Loading bootstrap scope from C:\Users\shifu.yang\AppData\Roaming\Mozilla\Firefox\Profiles\tvumvzbj.default\extensions\commonfix@mozillaonline.com.xpi
1502779474450	addons.xpi	DEBUG	Calling bootstrap method uninstall on commonfix@mozillaonline.com version 1.52
1502779474451	addons.xpi	DEBUG	Loading bootstrap scope from C:\Users\SHIFU~1.YAN\AppData\Local\Temp\rust_mozprofile.xExKYVd6orZd\extensions\commonfix@mozillaonline.com.xpi
1502779474453	addons.xpi	DEBUG	Calling bootstrap method install on commonfix@mozillaonline.com version 1.52
1502779474453	addons.xpi-utils	DEBUG	Make addon app-profile:commonfix@mozillaonline.com visible
1502779474453	addons.xpi	DEBUG	Add-on jid0-OrDwsV63wgU4TFI6yptWagbfUE8@jetpack blocks e10s rollout.
1502779474453	DeferredSave.extensions.json	DEBUG	Save changes
1502779474453	addons.manager	DEBUG	Registering startup change 'changed' for wx-assistant@mozillaonline.com
1502779474454	addons.xpi	DEBUG	Loading bootstrap scope from C:\Users\shifu.yang\AppData\Roaming\Mozilla\Firefox\Profiles\tvumvzbj.default\extensions\wx-assistant@mozillaonline.com.xpi
1502779474455	addons.xpi	DEBUG	Calling bootstrap method uninstall on wx-assistant@mozillaonline.com version 2.0.2
1502779474455	addons.xpi	DEBUG	Loading bootstrap scope from C:\Users\SHIFU~1.YAN\AppData\Local\Temp\rust_mozprofile.xExKYVd6orZd\extensions\wx-assistant@mozillaonline.com.xpi
1502779474456	addons.xpi	DEBUG	Calling bootstrap method install on wx-assistant@mozillaonline.com version 2.0.2
1502779474456	addons.xpi-utils	DEBUG	Make addon app-profile:wx-assistant@mozillaonline.com visible
1502779474457	addons.xpi	DEBUG	Add-on jid0-OrDwsV63wgU4TFI6yptWagbfUE8@jetpack blocks e10s rollout.
1502779474457	DeferredSave.extensions.json	DEBUG	Save changes
1502779474457	addons.manager	DEBUG	Registering startup change 'changed' for firebug@software.joehewitt.com
1502779474457	addons.xpi	DEBUG	Loading bootstrap scope from C:\Users\shifu.yang\AppData\Roaming\Mozilla\Firefox\Profiles\tvumvzbj.default\extensions\firebug@software.joehewitt.com.xpi
1502779474459	addons.xpi	DEBUG	Calling bootstrap method uninstall on firebug@software.joehewitt.com version 2.0.19
1502779474460	addons.xpi	DEBUG	Loading bootstrap scope from C:\Users\SHIFU~1.YAN\AppData\Local\Temp\rust_mozprofile.xExKYVd6orZd\extensions\firebug@software.joehewitt.com.xpi
1502779474462	addons.xpi	DEBUG	Calling bootstrap method install on firebug@software.joehewitt.com version 2.0.19
1502779474462	addons.xpi-utils	DEBUG	Make addon app-profile:firebug@software.joehewitt.com visible
1502779474462	addons.xpi	DEBUG	Add-on jid0-OrDwsV63wgU4TFI6yptWagbfUE8@jetpack blocks e10s rollout.
1502779474462	DeferredSave.extensions.json	DEBUG	Save changes
1502779474463	addons.manager	DEBUG	Registering startup change 'changed' for FireXPath@pierre.tholence.com
1502779474463	addons.xpi-utils	DEBUG	Make addon app-profile:FireXPath@pierre.tholence.com visible
1502779474463	addons.xpi	DEBUG	Add-on jid0-OrDwsV63wgU4TFI6yptWagbfUE8@jetpack blocks e10s rollout.
1502779474463	DeferredSave.extensions.json	DEBUG	Save changes
1502779474463	addons.manager	DEBUG	Registering startup change 'changed' for easyscreenshot@mozillaonline.com
1502779474464	addons.xpi	DEBUG	Loading bootstrap scope from C:\Users\shifu.yang\AppData\Roaming\Mozilla\Firefox\Profiles\tvumvzbj.default\extensions\easyscreenshot@mozillaonline.com.xpi
1502779474465	addons.xpi	DEBUG	Calling bootstrap method uninstall on easyscreenshot@mozillaonline.com version 2.55
1502779474466	addons.xpi	DEBUG	Loading bootstrap scope from C:\Users\SHIFU~1.YAN\AppData\Local\Temp\rust_mozprofile.xExKYVd6orZd\extensions\easyscreenshot@mozillaonline.com.xpi
1502779474467	addons.xpi	DEBUG	Calling bootstrap method install on easyscreenshot@mozillaonline.com version 2.55
1502779474467	addons.xpi-utils	DEBUG	Make addon app-profile:easyscreenshot@mozillaonline.com visible
1502779474467	addons.xpi	DEBUG	Add-on jid0-OrDwsV63wgU4TFI6yptWagbfUE8@jetpack blocks e10s rollout.
1502779474467	DeferredSave.extensions.json	DEBUG	Save changes
1502779474467	addons.manager	DEBUG	Registering startup change 'changed' for cehomepage@mozillaonline.com
1502779474467	addons.xpi-utils	DEBUG	Make addon app-profile:cehomepage@mozillaonline.com visible
1502779474468	addons.xpi	DEBUG	Add-on jid0-OrDwsV63wgU4TFI6yptWagbfUE8@jetpack blocks e10s rollout.
1502779474468	DeferredSave.extensions.json	DEBUG	Save changes
1502779474468	addons.manager	DEBUG	Registering startup change 'changed' for cpmanager@mozillaonline.com
1502779474468	addons.xpi-utils	DEBUG	Make addon app-profile:cpmanager@mozillaonline.com visible
1502779474468	addons.xpi	DEBUG	Add-on jid0-OrDwsV63wgU4TFI6yptWagbfUE8@jetpack blocks e10s rollout.
1502779474468	DeferredSave.extensions.json	DEBUG	Save changes
1502779474468	addons.manager	DEBUG	Registering startup change 'changed' for tabtweak@mozillaonline.com
1502779474468	addons.xpi-utils	DEBUG	Make addon app-profile:tabtweak@mozillaonline.com visible
1502779474468	addons.xpi	DEBUG	Add-on jid0-OrDwsV63wgU4TFI6yptWagbfUE8@jetpack blocks e10s rollout.
1502779474469	DeferredSave.extensions.json	DEBUG	Save changes
1502779474469	addons.manager	DEBUG	Registering startup change 'changed' for coba@mozilla.com.cn
1502779474469	addons.xpi	DEBUG	Loading bootstrap scope from C:\Users\shifu.yang\AppData\Roaming\Mozilla\Firefox\Profiles\tvumvzbj.default\extensions\coba@mozilla.com.cn.xpi
1502779474471	addons.xpi	DEBUG	Calling bootstrap method uninstall on coba@mozilla.com.cn version 3.55
1502779474471	addons.xpi	DEBUG	Loading bootstrap scope from C:\Users\SHIFU~1.YAN\AppData\Local\Temp\rust_mozprofile.xExKYVd6orZd\extensions\coba@mozilla.com.cn.xpi
1502779474473	addons.xpi	DEBUG	Calling bootstrap method install on coba@mozilla.com.cn version 3.55
1502779474473	addons.xpi-utils	DEBUG	Make addon app-profile:coba@mozilla.com.cn visible
1502779474474	addons.xpi	DEBUG	Add-on jid0-OrDwsV63wgU4TFI6yptWagbfUE8@jetpack blocks e10s rollout.
1502779474474	DeferredSave.extensions.json	DEBUG	Save changes
1502779474474	addons.xpi-utils	DEBUG	Make addon app-system-defaults:aushelper@mozilla.org visible
1502779474474	addons.xpi	DEBUG	Add-on jid0-OrDwsV63wgU4TFI6yptWagbfUE8@jetpack blocks e10s rollout.
1502779474474	DeferredSave.extensions.json	DEBUG	Save changes
1502779474474	addons.xpi-utils	DEBUG	Make addon app-system-defaults:e10srollout@mozilla.org visible
1502779474474	addons.xpi	DEBUG	Add-on jid0-OrDwsV63wgU4TFI6yptWagbfUE8@jetpack blocks e10s rollout.
1502779474474	DeferredSave.extensions.json	DEBUG	Save changes
1502779474474	addons.xpi-utils	DEBUG	Make addon app-system-defaults:firefox@getpocket.com visible
1502779474474	addons.xpi	DEBUG	Add-on jid0-OrDwsV63wgU4TFI6yptWagbfUE8@jetpack blocks e10s rollout.
1502779474475	DeferredSave.extensions.json	DEBUG	Save changes
1502779474475	addons.xpi-utils	DEBUG	Make addon app-system-defaults:webcompat@mozilla.org visible
1502779474475	addons.xpi	DEBUG	Add-on jid0-OrDwsV63wgU4TFI6yptWagbfUE8@jetpack blocks e10s rollout.
1502779474475	DeferredSave.extensions.json	DEBUG	Save changes
1502779474475	addons.xpi-utils	DEBUG	Make addon app-system-defaults:screenshots@mozilla.org visible
